CollegeID,College,City,State,Program,Duration(Years),Total Graduating students,Year Placed,Students placed,Median salary per annum(Rs.),Higher Studies Student
IR-E-U-0223,Jain University Bangalore,Bengaluru,Karnataka,PG,2,100,2021,64,668000,19
IR-E-U-0223,Jain University Bangalore,Bengaluru,Karnataka,PG,2,83,2022,61,755000,12
IR-E-U-0043,Vignan s Foundation for Science Technology and Research,Guntur,Andhra Pradesh,UG,4,1405,2021,606,460000,87
IR-E-U-0043,Vignan s Foundation for Science Technology and Research,Guntur,Andhra Pradesh,UG,4,1640,2022,769,400000,562
IR-E-U-0043,Vignan s Foundation for Science Technology and Research,Guntur,Andhra Pradesh,UG,4,1706,2023,868,682000,689
IR-E-U-0043,Vignan s Foundation for Science Technology and Research,Guntur,Andhra Pradesh,PG,2,101,2021,90,475000,5
IR-E-U-0043,Vignan s Foundation for Science Technology and Research,Guntur,Andhra Pradesh,PG,2,86,2022,80,507000,5
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,UG,4,1027,2021,884,400000,105
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,UG,4,1472,2022,1297,450000,95
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,UG,4,2007,2023,1836,575000,102
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,PG,2,73,2021,54,400000,16
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,PG,2,38,2022,31,450000,4
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,UG,4,1284,2018,965,350000,222
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,UG,4,1638,2019,1395,350000,194
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,UG,4,1971,2020,1798,360000,113
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,PG,2,76,2018,65,325000,8
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,PG,2,50,2019,16,325000,30
IR-E-U-0363,Siksha O Anusandhan,Bhubaneswar,Odisha,PG,2,30,2020,25,350000,5
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,UG,4,782,2021,642,1000000,32
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,UG,4,837,2022,734,1284000,32
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,UG,4,903,2023,794,1500000,74
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,PG,2,578,2021,436,935000,40
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,PG,2,649,2022,577,942000,6
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,PG,2,629,2023,580,1100000,15
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,UG,4,820,2018,651,710000,73
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,UG,4,787,2019,684,800000,92
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,UG,4,756,2020,629,986000,57
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,PG,2,460,2018,415,700000,27
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,PG,2,461,2019,426,710000,23
IR-E-U-0237,National Institute of Technology Karnataka Surathkal,Surathkal,Karnataka,PG,2,488,2020,322,930000,129
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,UG,4,260,2021,127,700000,74
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,UG,4,276,2022,165,1000000,58
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,UG,4,210,2023,190,815000,20
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,PG,2,56,2021,12,488000,13
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,PG,2,78,2022,34,600000,14
IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,PG,2,103,2023,77,770000,26
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,UG,4,687,2021,231,400000,38
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,UG,4,782,2022,444,450000,30
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,UG,4,781,2023,606,944000,112
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,PG,2,299,2021,40,400000,4
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,PG,2,368,2022,94,425000,4
IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,PG,2,169,2023,151,914224,18
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,4,758,2021,620,1100000,24
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,4,800,2022,720,1500000,8
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,4,770,2023,655,1500000,5
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,5,79,2021,69,1767000,5
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,5,80,2022,77,2355000,0
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,5,83,2023,73,1280000,1
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,PG,2,275,2021,155,700000,38
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,PG,2,306,2022,196,925000,10
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,PG,2,304,2023,227,1100000,17
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,4,826,2018,654,710000,26
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,4,777,2019,614,840000,32
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,4,745,2020,537,1100000,14
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,5,125,2018,101,960000,9
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,5,107,2019,81,1245000,4
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,UG,5,86,2020,69,1300000,1
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,PG,2,658,2018,382,600000,92
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,PG,2,669,2019,373,625000,100
IR-E-U-0205,Indian Institute of Technology Indian School of Mines Dhanbad,Dhanbad,Jharkhand,PG,2,468,2020,177,625000,78
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,UG,4,639,2021,446,810000,39
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,UG,4,655,2022,549,900000,8
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,UG,4,749,2023,671,1150000,15
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,PG,2,400,2021,200,750000,63
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,PG,2,393,2022,263,937000,15
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,PG,2,365,2023,265,980000,20
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,UG,4,623,2018,468,625000,16
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,UG,4,565,2019,475,680000,19
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,UG,4,623,2020,443,700000,23
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,PG,2,363,2018,68,600000,9
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,PG,2,410,2019,111,475459,17
IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,PG,2,402,2020,182,600000,21
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,UG,4,786,2021,574,800000,38
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,UG,4,833,2022,666,1100000,22
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,UG,4,920,2023,845,1383000,48
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG,2,302,2021,171,1120000,48
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG,2,425,2022,224,700000,23
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG,2,328,2023,245,850000,44
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG-Integrated,5,0,2021,0,0,0
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG-Integrated,5,0,2022,0,0,0
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG-Integrated,5,0,2023,0,0,0
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,UG,4,826,2018,610,600000,15
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,UG,4,834,2019,618,650000,29
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,UG,4,816,2020,614,750000,32
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG,2,316,2018,31,650000,21
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG,2,310,2019,55,600000,20
IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,PG,2,307,2020,97,650000,35
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,UG,4,1080,2021,272,350000,20
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,UG,4,1154,2022,331,359000,72
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,UG,4,1260,2023,349,448000,148
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,PG,2,28,2021,25,450000,1
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,PG,2,29,2022,28,450000,1
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,PG,2,29,2023,28,450000,1
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,UG,4,568,2021,343,625000,124
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,UG,4,575,2022,468,833000,51
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,UG,4,581,2023,446,1100000,96
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,PG,2,116,2021,34,390000,28
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,PG,2,181,2022,55,600000,52
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,UG,4,578,2018,322,480000,131
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,UG,4,576,2019,284,550000,125
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,UG,4,358,2020,157,623000,58
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,PG,2,122,2018,50,550000,33
IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,PG,2,124,2019,56,530000,36
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,UG,4,5294,2021,3342,650000,1024
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,UG,4,6177,2022,4212,800000,957
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,UG,4,7053,2023,4923,900000,1051
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG,2,1329,2021,698,545000,48
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG,2,1415,2022,888,800000,40
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG-Integrated,5,632,2021,410,450000,31
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG-Integrated,5,683,2022,585,700000,26
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG-Integrated,5,502,2023,454,700000,6
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,UG,4,3891,2018,2311,520000,1032
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,UG,4,4666,2019,2968,550000,984
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,UG,4,5500,2020,3483,650000,922
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG,2,1350,2018,501,520000,72
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG,2,1416,2019,715,592000,95
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG,2,1443,2020,526,600000,48
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG-Integrated,5,524,2018,323,350000,41
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG-Integrated,5,586,2019,455,580000,25
IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,PG-Integrated,5,578,2020,339,600000,8
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,UG,4,648,2021,499,842000,146
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,UG,4,672,2022,669,1100000,3
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,UG,4,832,2023,730,1192000,99
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,PG,2,256,2021,104,789000,97
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,PG,2,313,2022,281,750000,32
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,PG,2,315,2023,238,815000,65
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,UG,4,663,2018,420,600000,110
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,UG,4,678,2019,437,600000,178
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,UG,4,660,2020,498,853000,154
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,PG,2,342,2018,135,540000,72
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,PG,2,318,2019,123,600000,92
IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,PG,2,256,2020,109,840000,96
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,4,630,2021,429,680000,183
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,4,685,2022,579,810000,101
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,4,776,2023,640,1370000,136
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,5,0,2021,0,0,0
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,5,8,2022,2,690000,6
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,5,8,2023,3,710000,5
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,PG,2,224,2021,48,740000,169
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,PG,2,281,2022,124,900000,155
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,PG,2,241,2023,132,935000,109
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,4,746,2018,491,600000,142
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,4,748,2019,522,640000,121
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,4,663,2020,453,790000,150
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,5,0,2018,0,0,0
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,UG,5,0,2019,0,0,0
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,PG,2,274,2018,40,600000,227
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,PG,2,200,2019,35,600000,160
IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,PG,2,220,2020,47,750000,148
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,UG,4,235,2021,151,1400000,10
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,UG,4,247,2022,209,1850000,15
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,UG,4,281,2023,238,2120000,12
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,PG,2,137,2021,24,1000000,22
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,PG,2,164,2022,53,1000000,29
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,PG,2,164,2023,93,800000,35
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,UG,4,111,2018,76,1000000,15
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,UG,4,102,2019,74,1300000,15
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,UG,4,226,2020,136,1650000,19
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,PG,2,65,2018,5,480000,14
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,PG,2,79,2019,14,725000,35
IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,PG,2,121,2020,9,1100000,41
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,UG,4,811,2021,563,1080000,163
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,UG,4,865,2022,645,1200000,133
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,UG,4,1075,2023,853,1576000,142
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,PG,2,443,2021,335,700000,27
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,PG,2,572,2022,527,950000,13
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,PG,2,533,2023,516,1000000,4
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,UG,4,836,2018,583,750000,165
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,UG,4,803,2019,577,900000,168
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,UG,4,803,2020,556,1050000,178
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,PG,2,418,2018,372,600000,20
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,PG,2,459,2019,382,625000,33
IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,PG,2,489,2020,368,750000,22
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,4,2891,2021,1325,660000,620
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,4,2987,2022,1542,750000,673
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,4,2921,2023,2311,800000,610
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,5,0,2021,0,0,0
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,5,0,2022,0,0,0
IR-E-U-0747,Chandigarh University,Mohali,Punjab,PG,2,146,2021,97,600000,49
IR-E-U-0747,Chandigarh University,Mohali,Punjab,PG,2,147,2022,99,700000,48
IR-E-U-0747,Chandigarh University,Mohali,Punjab,PG,2,223,2023,151,720000,72
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,4,1526,2018,578,420000,226
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,4,2873,2019,724,450000,355
IR-E-U-0747,Chandigarh University,Mohali,Punjab,UG,4,2904,2020,1151,480000,567
IR-E-U-0747,Chandigarh University,Mohali,Punjab,PG,2,121,2018,99,506000,12
IR-E-U-0747,Chandigarh University,Mohali,Punjab,PG,2,171,2019,144,565000,27
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,UG,4,215,2021,163,1790000,17
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,UG,4,243,2022,208,2200000,35
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,UG,4,333,2023,273,1700000,13
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,PG,2,89,2021,42,2100000,22
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,PG,2,109,2022,96,2050000,13
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,PG,2,88,2023,81,2300000,7
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,UG,4,171,2018,125,1000000,16
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,UG,4,186,2019,114,1000000,7
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,UG,4,191,2020,118,1400000,8
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,PG,2,65,2018,29,670000,23
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,PG,2,75,2019,28,1000000,7
IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,PG,2,93,2020,43,950000,9
IR-E-U-0286,Pandit Dwarka Prasad Mishra Indian Institute of Information Technology Design and Manufacturing IIITDM Jabalpur,Jabalpur,Madhya Pradesh,UG,4,248,2018,158,741000,11
IR-E-U-0286,Pandit Dwarka Prasad Mishra Indian Institute of Information Technology Design and Manufacturing IIITDM Jabalpur,Jabalpur,Madhya Pradesh,UG,4,291,2019,173,750000,22
IR-E-U-0286,Pandit Dwarka Prasad Mishra Indian Institute of Information Technology Design and Manufacturing IIITDM Jabalpur,Jabalpur,Madhya Pradesh,UG,4,262,2020,146,943000,78
IR-E-U-0286,Pandit Dwarka Prasad Mishra Indian Institute of Information Technology Design and Manufacturing IIITDM Jabalpur,Jabalpur,Madhya Pradesh,PG,2,84,2018,29,725000,8
IR-E-U-0286,Pandit Dwarka Prasad Mishra Indian Institute of Information Technology Design and Manufacturing IIITDM Jabalpur,Jabalpur,Madhya Pradesh,PG,2,96,2019,35,710000,20
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,UG,4,573,2018,513,600000,58
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,UG,4,573,2019,458,650000,38
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,UG,4,555,2020,472,680000,44
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,PG,2,249,2018,21,450000,11
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,PG,2,256,2019,40,500000,42
IR-E-U-0207,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand,PG,2,220,2020,50,800000,68
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,UG,4,161,2018,90,325000,22
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,UG,4,110,2019,55,350000,22
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,UG,4,172,2020,129,350000,28
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,PG,2,47,2018,6,478000,15
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,PG,2,61,2019,18,600000,7
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,UG,4,977,2018,638,385000,84
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,UG,4,1074,2019,858,400000,112
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,UG,4,1033,2020,793,500000,125
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,PG,2,55,2018,10,375000,24
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,PG,2,47,2019,5,380000,26
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,PG-Integrated,5,85,2018,58,450000,25
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,PG-Integrated,5,80,2019,60,475000,14
IR-E-U-0522,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,PG-Integrated,5,65,2020,46,500000,12
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,UG,4,614,2018,373,500000,48
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,UG,4,625,2019,368,700000,54
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,UG,4,650,2020,297,480000,55
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,UG,5,26,2018,16,450000,0
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,UG,5,13,2019,13,595000,0
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,PG,2,110,2018,12,325000,27
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,PG,2,78,2019,21,274000,25
IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,PG,2,110,2020,13,500000,28
IR-E-U-0163,The Northcap University,Gurugram,Haryana,UG,4,499,2018,395,400000,89
IR-E-U-0163,The Northcap University,Gurugram,Haryana,UG,4,424,2019,332,360000,50
IR-E-U-0163,The Northcap University,Gurugram,Haryana,UG,4,577,2020,392,385000,105
IR-E-U-0163,The Northcap University,Gurugram,Haryana,PG,2,26,2018,22,450000,4
IR-E-U-0163,The Northcap University,Gurugram,Haryana,PG,2,12,2019,6,425000,6
IR-E-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,UG,4,629,2018,268,325000,110
IR-E-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,UG,4,630,2019,299,360000,275
IR-E-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,UG,4,756,2020,375,400000,201
IR-E-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,PG,2,109,2018,23,357000,5
IR-E-U-0147,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat,PG,2,105,2019,34,300000,6
IR-E-C-33641,Veermata Jijabai Technological Institute VJTI Mumbai ,Mumbai,Maharashtra,UG,4,626,2018,524,784000,102
